timer,hart,actual data,actual data diff,,
632.5448363,530,-3859,-385.9,,
633.3996266,529,-3481,-348.1,,
634.254417,529,-2764,-276.4,,
635.1092073,529,-3673,-367.3,,
635.9639976,530,-2943,-294.3,,
636.8187879,528,-3391,-339.1,,
637.6735782,523,-3532,-353.2,,
638.5283686,514,-2516,-251.6,,
639.3831589,501,-3356,-335.6,,
640.2379492,490,-2587,-258.7,,
641.0927395,486,-3063,-306.3,,
641.9475298,483,-4059,-405.9,,
642.8023202,480,-3066,-306.6,,
643.6571105,482,-3738,-373.8,,
644.5119008,487,-3684,-368.4,,
645.3666911,491,-3209,-320.9,,
646.2214814,494,-3693,-369.3,,
647.0762718,499,-3842,-384.2,,
647.9310621,506,-3874,-387.4,,
648.7858524,512,-3017,-301.7,,
649.6406427,516,-3133,-313.3,,
650.495433,521,-3291,-329.1,,
651.3502233,525,-2491,-249.1,,
652.2050137,527,-3569,-356.9,,
653.059804,530,-4009,-400.9,,
653.9145943,530,-3518,-351.8,,
654.7693846,531,-3776,-377.6,,
655.6241749,532,-3792,-379.2,,
656.4789653,529,-3964,-396.4,,
657.3337556,531,-3779,-377.9,,
658.1885459,523,-4067,-406.7,,
659.0433362,518,-3794,-379.4,,
659.8981265,514,-2819,-281.9,,
660.7529169,512,-3226,-322.6,,
661.6077072,512,-2969,-296.9,,
662.4624975,513,-3219,-321.9,,
663.3172878,512,-3889,-388.9,,
664.1720781,511,-4197,-419.7,,
665.0268685,512,-4290,-429,,
665.8816588,512,-3594,-359.4,,
666.7364491,510,-4429,-442.9,,
667.5912394,510,-3337,-333.7,,
668.4460297,510,-3050,-305,,
669.3008201,511,-3354,-335.4,,
670.1556104,510,-920,-92,,
671.0104007,510,-2152,-215.2,,
671.865191,511,-2073,-207.3,,
672.7199813,511,-2163,-216.3,,
673.5747717,511,-4744,-474.4,,
674.429562,511,-4050,-405,,
675.2843523,512,-3980,-398,,
676.1391426,514,-3631,-363.1,,
676.9939329,514,-3022,-302.2,,
677.8487232,514,-3383,-338.3,,
678.7035136,516,-3601,-360.1,,
679.5583039,516,-3749,-374.9,,
680.4130942,515,-3046,-304.6,,
681.2678845,506,-3331,-333.1,,
682.1226748,504,-2988,-298.8,,
682.9774652,504,-2646,-264.6,,
683.8322555,506,-4183,-418.3,,
684.6870458,508,-4144,-414.4,,
685.5418361,512,-3703,-370.3,,
686.3966264,515,-3868,-386.8,,
687.2514168,515,-3800,-380,,
688.1062071,517,-3820,-382,,
688.9609974,520,-3688,-368.8,,
689.8157877,519,-4332,-433.2,,
690.670578,519,-3156,-315.6,,
691.5253684,521,-2228,-222.8,,
692.3801587,520,-3537,-353.7,,
693.234949,519,-2488,-248.8,,
694.0897393,519,-2473,-247.3,,
694.9445296,518,-4020,-402,,
695.79932,518,-3274,-327.4,,
696.6541103,516,-3055,-305.5,,
697.5089006,517,-3896,-389.6,,
698.3636909,518,-3993,-399.3,,
699.2184812,520,-4226,-422.6,,
700.0732716,520,-4405,-440.5,,
700.9280619,520,-3890,-389,,
701.7828522,521,-3307,-330.7,,
702.6376425,521,-3045,-304.5,,
703.4924328,519,-3155,-315.5,,
704.3472231,519,-3259,-325.9,,
705.2020135,519,-3884,-388.4,,
706.0568038,518,-4324,-432.4,,
706.9115941,517,-4407,-440.7,,
707.7663844,517,-4879,-487.9,,
708.6211747,517,-5860,-586,,
709.4759651,517,-6276,-627.6,,
710.3307554,515,-6564,-656.4,,
711.1855457,515,-6398,-639.8,,
712.040336,516,-4060,-406,,
712.8951263,515,-4060,-406,,
713.7499167,514,-3773,-377.3,,
714.604707,514,-1803,-180.3,,
715.4594973,514,-3620,-362,,
716.3142876,512,-4096,-409.6,,
717.1690779,513,-3053,-305.3,,
718.0238683,514,-3691,-369.1,,
718.8786586,514,-3623,-362.3,,
719.7334489,514,-3035,-303.5,,
720.5882392,515,-3342,-334.2,,
721.4430295,516,-3629,-362.9,,
722.2978199,517,-2877,-287.7,,
723.1526102,517,-2872,-287.2,,
724.0074005,517,-3079,-307.9,,
724.8621908,518,-2934,-293.4,,
725.7169811,519,-3180,-318,,
726.5717715,519,-3746,-374.6,,
727.4265618,518,-3628,-362.8,,
728.2813521,519,-2949,-294.9,,
729.1361424,518,-3745,-374.5,,
729.9909327,516,-3796,-379.6,,
730.845723,516,-3433,-343.3,,
731.7005134,516,-4209,-420.9,,
732.5553037,516,-3458,-345.8,,
733.410094,513,-3107,-310.7,,
734.2648843,513,-3545,-354.5,,
735.1196746,512,-3376,-337.6,,
735.974465,513,-3584,-358.4,,
736.8292553,512,-3590,-359,,
737.6840456,512,-3915,-391.5,,
738.5388359,511,-3813,-381.3,,
739.3936262,511,-3421,-342.1,,
740.2484166,510,-4310,-431,,
741.1032069,510,-4460,-446,,
741.9579972,510,-4685,-468.5,,
742.8127875,510,-4516,-451.6,,
743.6675778,510,-3441,-344.1,,
744.5223682,510,-3940,-394,,
745.3771585,511,-3443,-344.3,,
746.2319488,510,-3185,-318.5,,
747.0867391,509,-4457,-445.7,,
747.9415294,509,-4294,-429.4,,
748.7963198,511,-4481,-448.1,,
749.6511101,510,-4697,-469.7,,
750.5059004,510,-4695,-469.5,,
751.3606907,511,-4869,-486.9,,
752.215481,512,-4928,-492.8,,
753.0702714,511,-4817,-481.7,,
753.9250617,511,-3468,-346.8,,
754.779852,511,-3267,-326.7,,
755.6346423,511,-3343,-334.3,,
756.4894326,511,-2839,-283.9,,
757.3442229,511,-3984,-398.4,,
758.1990133,512,-4717,-471.7,,
759.0538036,512,-4371,-437.1,,
759.9085939,512,-4312,-431.2,,
760.7633842,513,-4230,-423,,
761.6181745,513,-3643,-364.3,,
762.4729649,513,-2894,-289.4,,
763.3277552,513,-3888,-388.8,,
764.1825455,513,-3462,-346.2,,
765.0373358,514,-1889,-188.9,,
765.8921261,514,-3071,-307.1,,
766.7469165,513,-2659,-265.9,,
767.6017068,513,-2227,-222.7,,
768.4564971,513,-3436,-343.6,,
769.3112874,513,-3647,-364.7,,
770.1660777,514,-3660,-366,,
771.0208681,515,-2760,-276,,
771.8756584,515,-3548,-354.8,,
772.7304487,514,-3837,-383.7,,
773.585239,514,-2945,-294.5,,
774.4400293,514,-3571,-357.1,,
775.2948197,514,-2981,-298.1,,
776.14961,512,-2848,-284.8,,
777.0044003,512,-2910,-291,,
777.8591906,512,-3163,-316.3,,
778.7139809,512,-3828,-382.8,,
779.5687713,512,-3346,-334.6,,
780.4235616,512,-3688,-368.8,,
781.2783519,513,-2910,-291,,
782.1331422,514,-2752,-275.2,,
782.9879325,514,-3546,-354.6,,
783.8427228,513,-2955,-295.5,,
784.6975132,515,-4011,-401.1,,
785.5523035,515,-2539,-253.9,,
786.4070938,514,-1014,-101.4,,
787.2618841,514,-2351,-235.1,,
788.1166744,515,-1170,-117,,
788.9714648,516,-2251,-225.1,,
789.8262551,515,-4379,-437.9,,
790.6810454,516,-3791,-379.1,,
791.5358357,516,-3891,-389.1,,
792.390626,516,-3989,-398.9,,
793.2454164,515,-3780,-378,,
794.1002067,515,-3823,-382.3,,
794.954997,515,-4269,-426.9,,
795.8097873,515,-3909,-390.9,,
796.6645776,515,-3116,-311.6,,
797.519368,516,-2908,-290.8,,
798.3741583,516,-2304,-230.4,,
799.2289486,516,-2890,-289,,
800.0837389,514,-3789,-378.9,,
800.9385292,514,-4093,-409.3,,
801.7933196,514,-4576,-457.6,,
802.6481099,514,-3903,-390.3,,
803.5029002,513,-4195,-419.5,,
804.3576905,513,-3769,-376.9,,
805.2124808,514,-3005,-300.5,,
806.0672712,513,-3895,-389.5,,
806.9220615,512,-2074,-207.4,,
807.7768518,512,-1912,-191.2,,
808.6316421,512,-3069,-306.9,,
809.4864324,512,-2327,-232.7,,
810.3412227,511,-3987,-398.7,,
811.1960131,512,-4685,-468.5,,
812.0508034,513,-4200,-420,,
812.9055937,513,-3883,-388.3,,
813.760384,514,-3081,-308.1,,
814.6151743,515,-3460,-346,,
815.4699647,515,-3464,-346.4,,
816.324755,514,-3907,-390.7,,
817.1795453,515,-4019,-401.9,,
818.0343356,515,-3537,-353.7,,
818.8891259,516,-3749,-374.9,,
819.7439163,515,-3380,-338,,
820.5987066,514,-3636,-363.6,,
821.4534969,516,-4016,-401.6,,
822.3082872,517,-3824,-382.4,,
823.1630775,517,-3746,-374.6,,
824.0178679,516,-3770,-377,,
824.8726582,517,-3923,-392.3,,
825.7274485,516,-3932,-393.2,,
826.5822388,516,-4484,-448.4,,
827.4370291,516,-3932,-393.2,,
828.2918195,516,-2976,-297.6,,
829.1466098,515,-3625,-362.5,,
830.0014001,514,-3235,-323.5,,
830.8561904,514,-2714,-271.4,,
831.7109807,513,-3950,-395,,
832.5657711,513,-4079,-407.9,,
833.4205614,513,-3600,-360,,
834.2753517,514,-4039,-403.9,,
835.130142,515,-4392,-439.2,,
835.9849323,514,-4147,-414.7,,
836.8397226,514,-3945,-394.5,,
837.694513,515,-4194,-419.4,,
838.5493033,515,-3035,-303.5,,
839.4040936,514,-2731,-273.1,,
840.2588839,514,-3740,-374,,
841.1136742,516,-3169,-316.9,,
841.9684646,515,-3806,-380.6,,
842.8232549,515,-4521,-452.1,,
843.6780452,516,-4120,-412,,
844.5328355,517,-4014,-401.4,,
845.3876258,517,-4046,-404.6,,
846.2424162,516,-4465,-446.5,,
847.0972065,516,-4120,-412,,
847.9519968,515,-4433,-443.3,,
848.8067871,515,-2908,-290.8,,
849.6615774,514,-1247,-124.7,,
850.5163678,515,-2489,-248.9,,
851.3711581,515,-1631,-163.1,,
852.2259484,514,-2465,-246.5,,
853.0807387,513,-4734,-473.4,,
853.935529,513,-4602,-460.2,,
854.7903194,514,-4314,-431.4,,
855.6451097,514,-3677,-367.7,,
856.4999,514,-3613,-361.3,,
857.3546903,514,-3530,-353,,
858.2094806,514,-3650,-365,,
859.064271,514,-3683,-368.3,,
859.9190613,514,-3089,-308.9,,
860.7738516,514,-3839,-383.9,,
861.6286419,516,-3470,-347,,
862.4834322,515,-3273,-327.3,,
863.3382225,514,-5132,-513.2,,
864.1930129,514,-4425,-442.5,,
865.0478032,514,-3274,-327.4,,
865.9025935,513,-3765,-376.5,,
866.7573838,514,-3648,-364.8,,
867.6121741,514,-4037,-403.7,,
868.4669645,514,-5318,-531.8,,
869.3217548,512,-6243,-624.3,,
870.1765451,513,-5987,-598.7,,
871.0313354,514,-6325,-632.5,,
871.8861257,514,-6848,-684.8,,
872.7409161,514,-5858,-585.8,,
873.5957064,514,-5816,-581.6,,
874.4504967,515,-6082,-608.2,,
875.305287,514,-4803,-480.3,,
876.1600773,515,-3619,-361.9,,
877.0148677,516,-3739,-373.9,,
877.869658,515,-3645,-364.5,,
878.7244483,516,-3484,-348.4,,
879.5792386,516,-4184,-418.4,,
880.4340289,516,-3845,-384.5,,
881.2888193,516,-2897,-289.7,,
882.1436096,516,-3002,-300.2,,
882.9983999,516,-2934,-293.4,,
883.8531902,515,-3008,-300.8,,
884.7079805,517,-4077,-407.7,,
885.5627709,515,-4389,-438.9,,
886.4175612,516,-4369,-436.9,,
887.2723515,515,-4645,-464.5,,
888.1271418,516,-4670,-467,,
888.9819321,514,-4305,-430.5,,
889.8367224,515,-4178,-417.8,,
890.6915128,515,-3394,-339.4,,
891.5463031,516,-2050,-205,,
892.4010934,515,-2613,-261.3,,
893.2558837,516,-2565,-256.5,,
894.110674,516,-2802,-280.2,,
894.9654644,517,-4340,-434,,
895.8202547,515,-4355,-435.5,,
896.675045,515,-4572,-457.2,,
897.5298353,516,-4349,-434.9,,
898.3846256,516,-3957,-395.7,,
899.239416,515,-3995,-399.5,,
900.0942063,516,-3949,-394.9,,
900.9489966,516,-4198,-419.8,,
901.8037869,515,-3635,-363.5,,
902.6585772,514,-3886,-388.6,,
903.5133676,514,-4280,-428,,
904.3681579,516,-3860,-386,,
905.2229482,515,-4699,-469.9,,
906.0777385,515,-5217,-521.7,,
906.9325288,516,-4698,-469.8,,
907.7873192,516,-4523,-452.3,,
908.6421095,517,-5126,-512.6,,
909.4968998,516,-5092,-509.2,,
910.3516901,516,-4540,-454,,
911.2064804,516,-5374,-537.4,,
912.0612708,516,-4931,-493.1,,
912.9160611,514,-4367,-436.7,,
913.7708514,515,-5049,-504.9,,
914.6256417,516,-4768,-476.8,,
915.480432,514,-4788,-478.8,,
916.3352223,514,-4744,-474.4,,
917.1900127,513,-4810,-481,,
918.044803,514,-4730,-473,,
918.8995933,512,-4415,-441.5,,
919.7543836,513,-4997,-499.7,,
920.6091739,513,-4844,-484.4,,
921.4639643,514,-4973,-497.3,,
922.3187546,514,-4720,-472,,
923.1735449,513,-3488,-348.8,,
924.0283352,514,-3419,-341.9,,
924.8831255,516,-2968,-296.8,,
925.7379159,514,-2779,-277.9,,
926.5927062,515,-3676,-367.6,,
927.4474965,514,-3781,-378.1,,
928.3022868,514,-4025,-402.5,,
929.1570771,513,-4388,-438.8,,
930.0118675,514,-4608,-460.8,,
930.8666578,515,-4538,-453.8,,
931.7214481,514,-4378,-437.8,,
932.5762384,514,-4345,-434.5,,
933.4310287,515,-2366,-236.6,,
934.2858191,517,-1748,-174.8,,
935.1406094,515,-2464,-246.4,,
935.9953997,515,-1941,-194.1,,
936.85019,515,-3399,-339.9,,
937.7049803,516,-4677,-467.7,,
938.5597707,515,-4614,-461.4,,
939.414561,515,-4101,-410.1,,
940.2693513,516,-3743,-374.3,,
941.1241416,516,-3617,-361.7,,
941.9789319,515,-2635,-263.5,,
942.8337222,515,-3721,-372.1,,
943.6885126,515,-3354,-335.4,,
944.5433029,515,-2218,-221.8,,
945.3980932,514,-3630,-363,,
946.2528835,514,-3155,-315.5,,
947.1076738,514,-3549,-354.9,,
947.9624642,514,-4736,-473.6,,
948.8172545,514,-4207,-420.7,,
949.6720448,514,-3669,-366.9,,
950.5268351,514,-2963,-296.3,,
951.3816254,515,-3704,-370.4,,
952.2364158,515,-3742,-374.2,,
953.0912061,514,-4187,-418.7,,
953.9459964,515,-4727,-472.7,,
954.8007867,514,-2731,-273.1,,
955.655577,514,-3226,-322.6,,
956.5103674,514,-3191,-319.1,,
957.3651577,515,-2769,-276.9,,
958.219948,514,-4361,-436.1,,
959.0747383,513,-4222,-422.2,,
959.9295286,514,-4188,-418.8,,
960.784319,514,-3766,-376.6,,
961.6391093,515,-3574,-357.4,,
962.4938996,514,-4087,-408.7,,
963.3486899,515,-4418,-441.8,,
964.2034802,516,-4783,-478.3,,
965.0582706,515,-3796,-379.6,,
965.9130609,515,-3648,-364.8,,
966.7678512,516,-3317,-331.7,,
967.6226415,517,-2477,-247.7,,
968.4774318,517,-3595,-359.5,,
969.3322221,516,-4085,-408.5,,
970.1870125,517,-3699,-369.9,,
971.0418028,516,-3833,-383.3,,
971.8965931,516,-3752,-375.2,,
972.7513834,516,-3777,-377.7,,
973.6061737,516,-3588,-358.8,,
974.4609641,516,-3825,-382.5,,
975.3157544,515,-3465,-346.5,,
976.1705447,516,-2460,-246,,
977.025335,516,-3174,-317.4,,
977.8801253,517,-3162,-316.2,,
978.7349157,516,-3078,-307.8,,
979.589706,516,-4138,-413.8,,
980.4444963,516,-4437,-443.7,,
981.2992866,516,-4352,-435.2,,
982.1540769,515,-3778,-377.8,,
983.0088673,514,-4465,-446.5,,
983.8636576,516,-4012,-401.2,,
984.7184479,515,-3332,-333.2,,
985.5732382,514,-3958,-395.8,,
986.4280285,513,-1925,-192.5,,
987.2828189,513,-2376,-237.6,,
988.1376092,514,-3432,-343.2,,
988.9923995,513,-2765,-276.5,,
989.8471898,513,-4576,-457.6,,
990.7019801,514,-5186,-518.6,,
991.5567705,512,-5005,-500.5,,
992.4115608,513,-4112,-411.2,,
993.2663511,514,-3462,-346.2,,
994.1211414,515,-4137,-413.7,,
994.9759317,514,-3775,-377.5,,
995.830722,514,-4121,-412.1,,
996.6855124,514,-4274,-427.4,,
997.5403027,515,-4523,-452.3,,
998.395093,515,-4677,-467.7,,
999.2498833,514,-3800,-380,,
1000.104674,514,-4483,-448.3,,
1000.959464,515,-4494,-449.4,,
1001.814254,514,-3507,-350.7,,
1002.669045,514,-3850,-385,,
1003.523835,514,-4075,-407.5,,
1004.378625,515,-4060,-406,,
1005.233416,513,-4569,-456.9,,
1006.088206,513,-5099,-509.9,,
1006.942996,513,-4270,-427,,
1007.797787,514,-3627,-362.7,,
1008.652577,513,-4006,-400.6,,
1009.507367,514,-3097,-309.7,,
1010.362157,514,-2931,-293.1,,
1011.216948,514,-4340,-434,,
1012.071738,514,-4682,-468.2,,
1012.926528,514,-4420,-442,,
1013.781319,514,-4701,-470.1,,
1014.636109,514,-5089,-508.9,,
1015.490899,514,-4537,-453.7,,
1016.34569,515,-4169,-416.9,,
1017.20048,515,-4388,-438.8,,
1018.05527,515,-3334,-333.4,,
1018.910061,514,-2737,-273.7,,
1019.764851,515,-3454,-345.4,,
1020.619641,516,-3547,-354.7,,
1021.474432,515,-4125,-412.5,,
1022.329222,516,-4891,-489.1,,
1023.184012,515,-5062,-506.2,,
1024.038803,516,-4905,-490.5,,
1024.893593,516,-4213,-421.3,,
1025.748383,515,-4104,-410.4,,
1026.603174,515,-4030,-403,,
1027.457964,515,-3724,-372.4,,
1028.312754,516,-2852,-285.2,,
1029.167545,515,-2450,-245,,
1030.022335,515,-3493,-349.3,,
1030.877125,514,-3397,-339.7,,
1031.731915,514,-4471,-447.1,,
1032.586706,514,-6861,-686.1,,
1033.441496,515,-7164,-716.4,,
1034.296286,516,-7318,-731.8,,
1035.151077,515,-7323,-732.3,,
1036.005867,514,-6381,-638.1,,
1036.860657,516,-6161,-616.1,,
1037.715448,516,-5548,-554.8,,
1038.570238,515,-4085,-408.5,,
1039.425028,516,-3568,-356.8,,
1040.279819,515,-3341,-334.1,,
1041.134609,514,-2836,-283.6,,
1041.989399,514,-3293,-329.3,,
1042.84419,514,-4519,-451.9,,
1043.69898,515,-4452,-445.2,,
1044.55377,513,-3559,-355.9,,
1045.408561,514,-3788,-378.8,,
1046.263351,515,-3948,-394.8,,
1047.118141,515,-3633,-363.3,,
1047.972932,515,-4375,-437.5,,
1048.827722,514,-4607,-460.7,,
1049.682512,515,-3623,-362.3,,
1050.537302,516,-3586,-358.6,,
1051.392093,516,-3901,-390.1,,
1052.246883,516,-3317,-331.7,,
1053.101673,516,-3575,-357.5,,
1053.956464,517,-4578,-457.8,,
1054.811254,515,-4038,-403.8,,
1055.666044,515,-3708,-370.8,,
1056.520835,516,-4616,-461.6,,
1057.375625,516,-4506,-450.6,,
1058.230415,515,-4568,-456.8,,
1059.085206,514,-4754,-475.4,,
1059.939996,515,-3944,-394.4,,
1060.794786,515,-3174,-317.4,,
1061.649577,514,-2881,-288.1,,
1062.504367,514,-3402,-340.2,,
1063.359157,515,-4074,-407.4,,
1064.213948,514,-4178,-417.8,,
1065.068738,514,-4539,-453.9,,
1065.923528,515,-5064,-506.4,,
1066.778319,515,-4645,-464.5,,
1067.633109,515,-4621,-462.1,,
1068.487899,516,-5059,-505.9,,
1069.34269,516,-4919,-491.9,,
1070.19748,516,-4002,-400.2,,
1071.05227,515,-2937,-293.7,,
1071.90706,515,-3734,-373.4,,
1072.761851,514,-3597,-359.7,,
1073.616641,516,-3667,-366.7,,
1074.471431,515,-5611,-561.1,,
1075.326222,514,-5633,-563.3,,
1076.181012,513,-5328,-532.8,,
1077.035802,513,-5198,-519.8,,
1077.890593,514,-5039,-503.9,,
1078.745383,514,-4498,-449.8,,
1079.600173,513,-4801,-480.1,,
1080.454964,513,-5370,-537,,
1081.309754,513,-3493,-349.3,,
1082.164544,513,-4006,-400.6,,
1083.019335,514,-4265,-426.5,,
1083.874125,514,-3239,-323.9,,
1084.728915,514,-4561,-456.1,,
1085.583706,515,-4896,-489.6,,
1086.438496,516,-4664,-466.4,,
1087.293286,516,-3848,-384.8,,
1088.148077,515,-3780,-378,,
1089.002867,515,-3849,-384.9,,
1089.857657,516,-3257,-325.7,,
1090.712448,515,-4335,-433.5,,
1091.567238,515,-3876,-387.6,,
1092.422028,514,-3691,-369.1,,
1093.276818,514,-4276,-427.6,,
1094.131609,514,-3363,-336.3,,
1094.986399,514,-3527,-352.7,,
1095.841189,514,-3808,-380.8,,
1096.69598,514,-4028,-402.8,,
1097.55077,515,-3949,-394.9,,
1098.40556,514,-3840,-384,,
1099.260351,516,-4486,-448.6,,
1100.115141,516,-4052,-405.2,,
1100.969931,516,-4285,-428.5,,
1101.824722,514,-3900,-390,,
1102.679512,515,-3146,-314.6,,
1103.534302,516,-3522,-352.2,,
1104.389093,515,-2633,-263.3,,
1105.243883,515,-2762,-276.2,,
1106.098673,514,-3746,-374.6,,
1106.953464,515,-3753,-375.3,,
1107.808254,514,-3884,-388.4,,
1108.663044,514,-3689,-368.9,,
1109.517835,514,-4049,-404.9,,
1110.372625,515,-4034,-403.4,,
1111.227415,515,-3800,-380,,
1112.082205,514,-3839,-383.9,,
1112.936996,515,-2088,-208.8,,
1113.791786,516,-1890,-189,,
1114.646576,515,-2134,-213.4,,
1115.501367,516,-1481,-148.1,,
1116.356157,516,-3547,-354.7,,
1117.210947,517,-4556,-455.6,,
1118.065738,516,-4256,-425.6,,
1118.920528,516,-4122,-412.2,,
1119.775318,517,-3899,-389.9,,
1120.630109,517,-3230,-323,,
1121.484899,518,-2438,-243.8,,
1122.339689,516,-3670,-367,,
1123.19448,518,-2815,-281.5,,
1124.04927,516,-2515,-251.5,,
1124.90406,515,-3675,-367.5,,
1125.758851,514,-2647,-264.7,,
1126.613641,514,-3457,-345.7,,
1127.468431,515,-4104,-410.4,,
1128.323222,514,-3707,-370.7,,
1129.178012,514,-3381,-338.1,,
1130.032802,514,-2707,-270.7,,
1130.887593,515,-3258,-325.8,,
1131.742383,515,-3105,-310.5,,
1132.597173,515,-3533,-353.3,,
1133.451963,516,-3866,-386.6,,
1134.306754,516,-3257,-325.7,,
1135.161544,516,-3768,-376.8,,
1136.016334,515,-3254,-325.4,,
1136.871125,517,-2891,-289.1,,
1137.725915,516,-3185,-318.5,,
1138.580705,515,-3165,-316.5,,
1139.435496,516,-3449,-344.9,,
1140.290286,516,-3349,-334.9,,
1141.145076,515,-3964,-396.4,,
1141.999867,514,-3829,-382.9,,
1142.854657,516,-3909,-390.9,,
1143.709447,515,-4193,-419.3,,
1144.564238,515,-2857,-285.7,,
1145.419028,515,-3524,-352.4,,
1146.273818,515,-3103,-310.3,,
1147.128609,515,-2292,-229.2,,
1147.983399,515,-3694,-369.4,,
1148.838189,514,-3315,-331.5,,
1149.69298,515,-3554,-355.4,,
1150.54777,514,-3851,-385.1,,
1151.40256,515,-4085,-408.5,,
1152.25735,515,-4729,-472.9,,
1153.112141,516,-3915,-391.5,,
1153.966931,515,-4446,-444.6,,
1154.821721,514,-3485,-348.5,,
1155.676512,513,-2065,-206.5,,
1156.531302,514,-3428,-342.8,,
1157.386092,514,-3207,-320.7,,
1158.240883,512,-3216,-321.6,,
1159.095673,513,-4471,-447.1,,
1159.950463,514,-4386,-438.6,,
1160.805254,513,-4026,-402.6,,
1161.660044,513,-3684,-368.4,,
1162.514834,515,-4247,-424.7,,
1163.369625,516,-3957,-395.7,,
1164.224415,516,-3617,-361.7,,
1165.079205,516,-3730,-373,,
1165.933996,516,-2128,-212.8,,
1166.788786,517,-2397,-239.7,,
1167.643576,516,-2636,-263.6,,
1168.498367,516,-2710,-271,,
1169.353157,516,-4138,-413.8,,
1170.207947,516,-4154,-415.4,,
1171.062738,515,-4293,-429.3,,
1171.917528,515,-3547,-354.7,,
1172.772318,514,-3403,-340.3,,
1173.627108,515,-4018,-401.8,,
1174.481899,514,-3528,-352.8,,
1175.336689,514,-3996,-399.6,,
1176.191479,514,-3399,-339.9,,
1177.04627,514,-2965,-296.5,,
1177.90106,514,-3264,-326.4,,
1178.75585,514,-2804,-280.4,,
1179.610641,514,-3674,-367.4,,
1180.465431,515,-3827,-382.7,,
1181.320221,514,-3355,-335.5,,
1182.175012,514,-3486,-348.6,,
1183.029802,516,-2995,-299.5,,
1183.884592,514,-3143,-314.3,,
1184.739383,515,-3788,-378.8,,
1185.594173,515,-4174,-417.4,,
1186.448963,515,-3749,-374.9,,
1187.303754,514,-3154,-315.4,,
1188.158544,514,-3319,-331.9,,
1189.013334,514,-2539,-253.9,,
1189.868125,514,-2490,-249,,
1190.722915,515,-3947,-394.7,,
1191.577705,514,-3777,-377.7,,
1192.432496,515,-3639,-363.9,,
1193.287286,515,-4080,-408,,
1194.142076,514,-3742,-374.2,,
1194.996866,514,-3885,-388.5,,
1195.851657,514,-4531,-453.1,,
1196.706447,514,-5320,-532,,
1197.561237,515,-5118,-511.8,,
1198.416028,515,-5162,-516.2,,
1199.270818,516,-6141,-614.1,,
1200.125608,516,-5505,-550.5,,
1200.980399,515,-5568,-556.8,,
1201.835189,514,-6046,-604.6,,
1202.689979,515,-4658,-465.8,,
1203.54477,515,-3575,-357.5,,
1204.39956,514,-3450,-345,,
1205.25435,514,-3011,-301.1,,
1206.109141,514,-2806,-280.6,,
1206.963931,515,-3108,-310.8,,
1207.818721,513,-2001,-200.1,,
1208.673512,515,-1734,-173.4,,
1209.528302,516,-2395,-239.5,,
1210.383092,516,-1855,-185.5,,
1211.237883,516,-3098,-309.8,,
1212.092673,515,-4082,-408.2,,
1212.947463,515,-3164,-316.4,,
1213.802253,514,-3173,-317.3,,
1214.657044,514,-2933,-293.3,,
1215.511834,514,-2523,-252.3,,
1216.366624,515,-3007,-300.7,,
1217.221415,514,-3294,-329.4,,
1218.076205,513,-3023,-302.3,,
1218.930995,515,-2684,-268.4,,
1219.785786,514,-2776,-277.6,,
1220.640576,513,-3100,-310,,
1221.495366,513,-3305,-330.5,,
1222.350157,513,-4000,-400,,
1223.204947,514,-4136,-413.6,,
1224.059737,512,-2966,-296.6,,
1224.914528,513,-3021,-302.1,,
1225.769318,513,-3404,-340.4,,
1226.624108,515,-2784,-278.4,,
1227.478899,514,-3645,-364.5,,
1228.333689,514,-3661,-366.1,,
1229.188479,516,-2813,-281.3,,
1230.04327,516,-3370,-337,,
1230.89806,516,-3099,-309.9,,
1231.75285,515,-2800,-280,,
1232.607641,515,-3489,-348.9,,
1233.462431,514,-3735,-373.5,,
1234.317221,514,-3508,-350.8,,
1235.172011,514,-3727,-372.7,,
1236.026802,513,-4410,-441,,
1236.881592,514,-4193,-419.3,,
1237.736382,512,-4424,-442.4,,
1238.591173,513,-4598,-459.8,,
1239.445963,512,-3512,-351.2,,
1240.300753,513,-3488,-348.8,,
1241.155544,512,-3085,-308.5,,
1242.010334,513,-2823,-282.3,,
1242.865124,513,-3811,-381.1,,
1243.719915,513,-3687,-368.7,,
1244.574705,514,-3712,-371.2,,
1245.429495,514,-3466,-346.6,,
1246.284286,514,-3037,-303.7,,
1247.139076,514,-3432,-343.2,,
1247.993866,513,-2965,-296.5,,
1248.848657,513,-3089,-308.9,,
