x,hart
2493,1860
2494,1860
2495,1861
2496,1861
2497,1875
2498,1882
2499,1882
2500,1888
2501,1899
2502,1899
2503,1899
2504,1917
2505,1917
2506,1918
2507,1927
2508,1927
2509,1931
2510,1940
2511,1940
2512,1933
2513,1952
2514,1952
2515,1950
2516,1952
2517,1952
2518,1964
2519,1964
2520,1954
2521,1963
2522,1963
2523,1973
2524,1980
2525,1980
2526,1975
2527,1978
2528,1978
2529,1974
2530,1985
2531,1985
2532,1999
2533,2003
2534,2003
2535,2017
2536,2017
2537,2014
2538,2000
2539,2000
2540,2011
2541,2018
2542,2018
2543,2011
2544,2030
2545,2030
2546,2021
2547,2032
2548,2032
2549,2046
2550,2043
2551,2043
2552,2035
2553,2046
2554,2046
2555,2038
2556,2038
2557,2045
2558,2067
2559,2067
2560,2056
2561,2063
2562,2063
2563,2063
2564,2050
2565,2050
2566,2061
2567,2074
2568,2074
2569,2071
2570,2087
2571,2087
2572,2081
2573,2074
2574,2074
2575,2093
2576,2093
2577,2092
2578,2096
2579,2096
2580,2113
2581,2106
2582,2106
2583,2107
2584,2124
2585,2124
2586,2110
2587,2124
2588,2124
2589,2133
2590,2116
2591,2116
2592,2127
2593,2133
2594,2133
2595,2123
2596,2123
2597,2133
2598,2140
2599,2140
2600,2117
2601,2129
2602,2129
2603,2120
2604,2122
2605,2122
2606,2110
2607,2108
2608,2108
2609,2103
2610,2094
2611,2094
2612,2081
2613,2071
2614,2071
2615,2063
2616,2063
2617,2037
2618,2044
2619,2044
2620,2038
2621,1998
2622,1998
2623,1996
2624,1987
2625,1987
2626,1958
2627,1955
2628,1955
2629,1955
2630,1934
2631,1934
2632,1915
2633,1913
2634,1913
2635,1906
2636,1906
2637,1892
2638,1894
2639,1894
2640,1883
2641,1872
2642,1872
2643,1871
2644,1880
2645,1880
2646,1888
2647,1888
2648,1888
2649,1887
2650,1886
2651,1886
2652,1884
2653,1884
2654,1892
2655,1904
2656,1904
2657,1911
2658,1913
2659,1913
2660,1909
2661,1916
2662,1916
2663,1917
2664,1927
2665,1927
2666,1927
2667,1928
2668,1928
2669,1928
2670,1938
2671,1938
2672,1943
2673,1956
2674,1956
2675,1951
2676,1951
2677,1945
2678,1951
2679,1951
2680,1960
2681,1962
2682,1962
2683,1972
2684,1968
2685,1968
2686,1965
2687,1966
2688,1966
2689,1973
2690,1968
2691,1968
2692,1983
2693,1983
2694,1990
2695,1977
2696,1977
2697,1982
2698,1981
2699,1981
2700,1974
2701,1980
2702,1980
2703,1975
2704,1975
2705,1975
2706,1976
2707,1980
2708,1980
2709,1982
2710,1972
2711,1972
2712,1962
2713,1962
2714,1975
2715,1983
2716,1983
2717,1971
2718,1984
2719,1984
2720,1972
2721,1973
2722,1973
2723,1973
2724,1979
2725,1979
2726,1968
2727,1984
2728,1984
2729,1970
2730,1970
2731,1975
2732,1982
2733,1982
2734,1971
2735,1977
2736,1977
2737,1974
2738,1972
2739,1972
2740,1980
2741,1988
2742,1988
2743,1982
2744,1978
2745,1978
2746,1975
2747,1969
2748,1969
2749,1988
2750,1988
2751,1991
2752,1981
2753,1981
2754,1980
2755,1972
2756,1972
2757,1990
2758,1983
2759,1983
2760,1970
2761,1971
2762,1971
2763,1971
2764,1963
2765,1963
2766,1971
2767,1984
2768,1984
2769,1972
2770,1972
2771,1975
2772,1971
2773,1971
2774,1969
2775,1978
2776,1978
2777,1982
2778,1985
2779,1985
2780,1979
2781,1968
2782,1968
2783,1973
2784,1987
2785,1987
2786,1973
2787,1978
2788,1978
2789,1990
2790,1990
2791,1965
2792,1977
2793,1977
2794,1981
2795,1977
2796,1977
2797,1979
2798,1980
2799,1980
2800,1984
2801,1984
2802,1984
2803,1978
2804,1984
2805,1984
2806,1982
2807,1982
2808,1972
2809,1983
2810,1983
2811,1986
2812,1980
2813,1980
2814,1986
2815,1985
2816,1985
2817,1979
2818,1992
2819,1992
2820,1991
2821,1985
2822,1985
2823,1992
2824,2004
2825,2004
2826,1990
2827,1990
2828,1994
2829,1996
2830,1996
2831,1993
2832,1990
2833,1990
2834,1985
2835,1993
2836,1993
2837,1993
2838,1987
2839,1987
2840,1988
2841,2001
2842,2001
2843,1997
2844,1995
2845,1995
2846,2002
2847,2002
2848,2004
2849,2014
2850,2014
2851,2009
2852,2012
2853,2012
2854,2007
2855,2002
2856,2002
2857,2004
2858,2004
2859,2004
2860,1992
2861,2007
2862,2007
2863,2018
2864,2005
2865,2005
2866,2006
2867,2005
2868,2005
2869,1999
2870,1999
2871,1994
2872,1993
2873,1993
2874,1995
2875,2000
2876,2000
2877,1997
2878,1997
2879,1997
2880,2013
2881,2032
2882,2032
2883,2031
2884,2038
2885,2038
2886,2044
2887,2044
2888,2058
2889,2055
2890,2055
2891,2058
2892,2072
2893,2072
2894,2056
2895,2044
2896,2044
2897,2054
2898,2046
2899,2046
2900,2040
2901,2045
2902,2045
2903,2026
2904,2001
2905,2001
2906,2006
2907,2006
2908,1985
2909,1993
2910,1993
2911,1996
2912,1987
2913,1987
2914,1976
2915,1980
2916,1980
2917,1972
2918,1986
2919,1986
2920,1988
2921,1972
2922,1972
2923,1978
2924,1968
2925,1968
2926,1978
2927,1978
2928,1996
2929,1983
2930,1983
2931,2011
2932,2034
2933,2034
2934,2069
2935,2124
2936,2124
2937,2167
2938,2213
2939,2213
2940,2287
2941,2397
2942,2397
2943,2487
2944,2487
2945,2533
2946,2551
2947,2551
2948,2509
2949,2414
2950,2414
2951,2286
2952,2141
2953,2141
2954,2000
2955,1907
2956,1907
2957,1873
2958,1846
2959,1846
2960,1819
2961,1818
2962,1818
2963,1851
2964,1851
2965,1841
2966,1860
2967,1860
2968,1857
2969,1877
2970,1877
2971,1887
2972,1880
2973,1880
2974,1879
2975,1909
2976,1909
2977,1915
2978,1916
2979,1916
2980,1916
2981,1916
2982,1923
2983,1938
2984,1938
2985,1940
2986,1941
2987,1941
2988,1958
2989,1953
2990,1953
2991,1945
2992,1956
2993,1956
2994,1973
2995,1968
2996,1968
2997,1972
2998,1962
2999,1962
3000,1974
3001,1974
3002,1984
3003,1981
3004,1981
3005,1979
3006,1992
3007,1992
3008,1990
3009,1995
3010,1995
3011,1991
3012,1995
3013,1995
3014,2011
3015,2016
3016,2016
3017,1998
3018,1998
3019,2015
3020,2034
3021,2034
3022,2009
3023,2030
3024,2030
3025,2035
3026,2027
3027,2027
3028,2039
3029,2045
3030,2045
3031,2044
3032,2034
3033,2034
3034,2043
3035,2042
3036,2042
3037,2049
3038,2053
3039,2053
3040,2050
3041,2050
3042,2051
3043,2054
3044,2054
3045,2077
3046,2066
3047,2066
3048,2068
3049,2080
3050,2080
3051,2088
3052,2075
3053,2075
3054,2099
3055,2098
3056,2098
3057,2099
3058,2099
3059,2096
3060,2099
3061,2099
3062,2114
3063,2111
3064,2111
3065,2117
3066,2125
3067,2125
3068,2111
3069,2116
3070,2116
3071,2121
3072,2128
3073,2128
3074,2114
3075,2120
3076,2120
3077,2090
3078,2096
3079,2096
3080,2108
3081,2108
3082,2087
3083,2086
3084,2086
3085,2087
3086,2053
3087,2053
3088,2061
3089,2065
3090,2065
3091,2038
3092,2030
3093,2030
3094,2027
3095,2001
3096,2001
3097,1995
3098,1995
3099,1972
3100,1974
3101,1974
3102,1955
3103,1932
3104,1932
3105,1910
3106,1923
3107,1923
3108,1901
3109,1899
3110,1899
3111,1873
3112,1870
3113,1870
3114,1885
3115,1871
3116,1871
3117,1862
3118,1862
3119,1870
3120,1886
3121,1886
3122,1854
3123,1883
3124,1883
3125,1883
3126,1880
3127,1880
3128,1884
3129,1886
3130,1886
3131,1904
3132,1899
3133,1899
3134,1905
3135,1918
3136,1918
3137,1915
3138,1915
3139,1904
3140,1941
3141,1941
3142,1942
3143,1925
3144,1925
3145,1949
3146,1944
3147,1944
3148,1935
3149,1967
3150,1967
3151,1955
3152,1955
3153,1955
3154,1975
3155,1966
3156,1966
3157,1976
3158,1976
3159,1974
3160,1982
3161,1982
3162,1984
3163,1973
3164,1973
3165,1959
3166,1980
3167,1980
3168,1981
3169,1972
3170,1972
3171,1985
3172,1970
3173,1970
3174,1970
3175,1988
3176,1988
3177,1982
3178,1982
3179,1976
3180,1979
3181,1979
3182,1968
3183,1976
3184,1976
3185,1978
3186,1982
3187,1982
3188,1978
3189,1973
3190,1973
3191,1975
3192,1988
3193,1988
3194,1987
3195,1987
3196,1985
3197,2006
3198,2006
3199,1968
3200,1982
3201,1982
3202,2003
3203,1978
3204,1978
3205,1987
3206,2003
3207,2003
3208,1969
3209,1976
3210,1976
3211,1999
3212,1968
3213,1968
3214,1986
3215,1986
3216,2000
3217,1967
3218,1967
3219,1975
3220,1998
3221,1998
3222,1971
3223,1992
3224,1992
3225,1998
3226,1972
3227,1972
3228,1985
3229,1980
3230,1980
3231,1987
3232,1987
3233,1984
3234,1967
3235,1967
3236,2000
3237,1988
3238,1988
3239,1981
3240,1992
3241,1992
3242,1987
3243,1984
3244,1984
3245,1990
3246,1996
3247,1996
3248,1983
3249,1991
3250,1991
3251,1984
3252,1984
3253,1983
3254,1993
3255,1993
3256,1981
3257,1996
3258,1996
3259,1975
3260,1980
3261,1980
3262,2002
3263,1990
3264,1990
3265,1991
3266,2010
3267,2010
3268,1995
3269,1995
3270,1992
3271,1997
3272,1997
3273,1999
3274,2011
3275,2011
3276,2003
3277,1997
3278,1997
3279,1992
3280,2009
3281,2009
3282,1995
3283,1996
3284,1996
3285,2003
3286,1984
3287,1984
3288,2015
3289,2000
3290,2000
3291,2015
3292,2015
3293,2002
3294,1993
3295,1993
3296,1995
3297,2002
3298,2002
3299,2011
3300,2008
3301,2008
3302,2006
3303,1992
3304,1992
3305,1995
3306,2017
3307,2017
3308,1989
3309,1989
3310,2026
3311,2001
3312,2001
3313,2005
3314,2008
3315,2008
3316,2015
3317,2016
3318,2016
3319,2008
3320,2034
3321,2034
3322,2009
3323,2031
3324,2031
3325,2035
3326,2036
3327,2036
3328,2039
3329,2041
3330,2041
3331,2047
3332,2047
3333,2045
3334,2047
3335,2047
3336,2048
3337,2040
3338,2040
3339,2028
3340,2038
3341,2038
3342,2022
3343,2016
3344,2016
3345,2016
3346,2000
3347,2000
3348,1990
3349,1990
3350,1995
3351,1989
3352,1989
3353,1978
3354,1992
3355,1992
3356,1976
3357,1975
3358,1975
3359,1983
3360,1976
3361,1976
3362,1977
3363,1982
3364,1982
3365,1978
3366,1981
3367,1981
3368,1983
3369,1983
3370,1980
3371,1994
3372,1994
3373,1990
3374,2028
3375,2028
3376,2083
3377,2092
3378,2092
3379,2135
3380,2212
3381,2212
3382,2232
3383,2318
3384,2318
3385,2426
3386,2457
3387,2457
3388,2471
3389,2471
3390,2460
3391,2374
3392,2374
3393,2231
3394,2129
3395,2129
3396,2015
3397,1914
3398,1914
3399,1862
3400,1849
3401,1849
3402,1833
3403,1840
3404,1840
3405,1871
3406,1859
3407,1859
3408,1868
3409,1868
3410,1897
3411,1887
3412,1887
3413,1895
3414,1930
3415,1930
3416,1904
3417,1906
3418,1906
3419,1937
3420,1924
3421,1924
3422,1931
3423,1945
3424,1945
3425,1947
3426,1947
3427,1948
3428,1951
3429,1951
3430,1968
3431,1966
3432,1966
3433,1958
3434,1967
3435,1967
3436,1981
3437,1976
3438,1976
3439,1975
3440,2000
3441,2000
3442,1991
3443,1979
3444,1979
3445,1990
3446,2013
3447,2013
3448,2001
3449,2001
3450,1993
3451,1994
3452,1994
3453,2008
3454,2010
3455,2010
3456,1993
3457,2014
3458,2014
3459,2005
3460,2000
3461,2000
3462,2019
3463,2009
3464,2009
3465,2016
3466,2016
3467,2012
3468,2019
3469,2019
3470,2024
3471,2033
3472,2033
3473,2032
3474,2028
3475,2028
3476,2035
3477,2028
3478,2028
3479,2039
3480,2042
3481,2042
3482,2055
3483,2049
3484,2049
3485,2050
3486,2050
3487,2052
3488,2082
3489,2082
3490,2075
3491,2094
3492,2094
3493,2083
3494,2084
3495,2084
3496,2082
3497,2101
3498,2101
3499,2105
3500,2112
3501,2112
3502,2109
3503,2109
3504,2103
3505,2116
3506,2116
3507,2124
3508,2113
3509,2113
3510,2139
3511,2138
3512,2138
3513,2120
3514,2144
3515,2144
3516,2153
3517,2128
3518,2128
3519,2135
3520,2133
3521,2133
3522,2114
3523,2114
3524,2126
3525,2110
3526,2110
3527,2099
3528,2108
3529,2108
3530,2068
3531,2073
3532,2073
3533,2070
3534,2032
3535,2032
3536,2044
3537,2008
3538,2008
3539,1986
3540,1990
3541,1990
3542,1958
3543,1958
3544,1948
3545,1936
3546,1936
3547,1919
3548,1909
3549,1909
3550,1887
3551,1892
3552,1892
3553,1873
3554,1874
3555,1874
3556,1858
3557,1849
3558,1849
3559,1876
3560,1843
3561,1843
3562,1870
3563,1870
3564,1858
3565,1859
3566,1859
3567,1869
3568,1873
3569,1873
3570,1874
3571,1889
3572,1889
3573,1897
3574,1886
3575,1886
3576,1917
3577,1897
3578,1897
3579,1909
3580,1909
3581,1924
3582,1905
3583,1905
3584,1934
3585,1935
3586,1935
3587,1931
3588,1938
3589,1938
3590,1936
3591,1951
3592,1951
3593,1943
3594,1963
3595,1963
3596,1947
3597,1960
3598,1960
3599,1965
3600,1965
3601,1948
3602,1978
3603,1978
3604,1968
3605,1966
3606,1966
3607,1963
3608,1957
3609,1957
3610,1968
3611,1964
3612,1964
3613,1969
3614,1968
3615,1968
3616,1947
3617,1946
3618,1946
3619,1964
3620,1964
3621,1964
3622,1957
3623,1957
3624,1963
3625,1948
3626,1948
3627,1951
3628,1954
3629,1954
3630,1950
3631,1954
3632,1954
3633,1954
3634,1937
3635,1937
3636,1952
3637,1955
3638,1955
3639,1962
3640,1962
3641,1964
3642,1963
3643,1963
3644,1961
3645,1981
3646,1981
3647,1974
3648,1968
3649,1968
3650,1973
3651,1965
3652,1965
3653,1968
3654,1979
3655,1979
3656,1968
3657,1974
3658,1974
3659,1977
3660,1977
3661,1960
3662,1974
3663,1974
3664,1975
3665,1972
3666,1972
3667,1985
3668,1984
3669,1984
3670,1978
3671,1977
3672,1977
3673,1981
3674,1977
3675,1977
3676,1982
3677,1982
3678,1975
3679,1983
3680,1983
3681,1998
3682,1984
3683,1984
3684,1983
3685,1976
3686,1976
3687,1972
3688,1980
3689,1980
3690,1999
3691,1981
3692,1981
3693,1975
3694,1973
3695,1973
3696,1975
3697,2000
3698,2000
3699,2005
3700,2005
3701,1986
3702,1990
3703,1990
3704,1980
3705,1994
3706,1994
3707,2010
3708,1996
3709,1996
3710,1994
3711,1985
3712,1985
3713,1979
3714,1998
3715,1998
3716,2006
3717,2006
3718,1993
3719,1996
3720,1996
3721,1987
3722,1986
3723,1986
3724,2009
3725,2016
3726,2016
3727,2029
3728,2036
3729,2036
3730,2031
3731,2048
3732,2048
3733,2055
3734,2044
3735,2044
3736,2047
3737,2047
3738,2044
3739,2029
3740,2029
3741,2032
3742,2027
3743,2027
3744,2023
3745,2026
3746,2026
3747,2008
3748,1995
3749,1995
3750,2007
3751,1988
3752,1988
3753,1988
3754,1988
3755,1986
3756,1973
3757,1973
3758,1979
3759,1983
3760,1983
3761,1972
3762,1980
3763,1980
3764,1980
3765,1982
3766,1982
3767,1975
3768,1976
3769,1976
3770,1982
3771,1985
3772,1985
3773,1981
3774,1981
3775,1969
3776,2027
3777,2027
3778,2038
3779,2082
3780,2082
3781,2122
3782,2172
3783,2172
3784,2243
3785,2312
3786,2312
3787,2403
3788,2489
3789,2489
3790,2531
3791,2523
3792,2523
3793,2477
3794,2477
3795,2343
3796,2207
3797,2207
3798,2071
3799,1958
3800,1958
3801,1880
3802,1852
3803,1852
3804,1826
3805,1815
3806,1815
3807,1821
3808,1818
3809,1818
3810,1825
3811,1825
3812,1844
3813,1845
3814,1845
3815,1856
3816,1870
3817,1870
3818,1859
3819,1888
3820,1888
3821,1901
3822,1897
3823,1897
3824,1906
3825,1906
3826,1906
3827,1915
3828,1925
3829,1925
3830,1927
3831,1927
3832,1935
3833,1936
3834,1936
3835,1928
3836,1947
3837,1947
3838,1951
3839,1952
3840,1952
3841,1956
3842,1961
3843,1961
3844,1951
3845,1974
3846,1974
3847,1976
3848,1976
3849,1976
3850,1982
3851,1972
3852,1972
3853,1979
3854,1979
3855,1998
3856,1988
3857,1988
3858,1993
3859,2009
3860,2009
3861,1983
3862,2001
3863,2001
3864,2004
3865,1990
3866,1990
3867,2027
3868,2010
3869,2010
3870,2014
3871,2014
3872,2032
3873,2050
3874,2050
3875,2031
3876,2046
3877,2046
3878,2048
3879,2052
3880,2052
3881,2050
3882,2040
3883,2040
3884,2047
3885,2039
3886,2039
3887,2039
3888,2039
3889,2049
3890,2053
3891,2053
3892,2055
3893,2068
3894,2068
3895,2065
3896,2068
3897,2068
3898,2080
3899,2081
3900,2081
3901,2090
3902,2088
3903,2088
3904,2088
3905,2101
3906,2101
3907,2123
3908,2110
3909,2110
3910,2122
3911,2122
3912,2120
3913,2123
3914,2123
3915,2129
3916,2123
3917,2123
3918,2118
3919,2112
3920,2112
3921,2106
3922,2097
3923,2097
3924,2097
3925,2089
3926,2089
3927,2082
3928,2082
3929,2076
3930,2051
3931,2051
3932,2050
3933,2050
3934,2050
3935,2016
3936,2020
3937,2020
3938,2006
3939,1979
3940,1979
3941,1977
3942,1964
3943,1964
3944,1945
3945,1936
3946,1936
3947,1919
3948,1906
3949,1906
3950,1903
3951,1903
3952,1889
3953,1888
3954,1888
3955,1881
3956,1862
3957,1862
3958,1863
3959,1868
3960,1868
3961,1857
3962,1872
3963,1872
3964,1858
3965,1856
3966,1856
3967,1863
3968,1863
3969,1867
3970,1874
3971,1874
3972,1894
3973,1902
3974,1902
3975,1888
3976,1902
3977,1902
3978,1895
3979,1910
3980,1910
3981,1929
3982,1909
3983,1909
3984,1926
3985,1926
3986,1926
3987,1924
3988,1924
3989,1942
3990,1942
3991,1942
3992,1937
3993,1941
3994,1941
3995,1950
3996,1948
3997,1948
3998,1952
3999,1952
4000,1952
4001,1955
4002,1979
4003,1979
4004,1949
4005,1949
4006,1968
4007,1968
4008,1968
4009,1953
4010,1963
4011,1963
4012,1974
4013,1965
4014,1965
4015,1968
4016,1956
4017,1956
4018,1965
4019,1976
4020,1976
4021,1985
4022,1972
4023,1972
4024,1967
4025,1967
4026,1963
4027,1971
4028,1971
4029,1972
4030,1974
4031,1974
4032,1985
4033,1960
4034,1960
4035,1962
4036,1973
4037,1973
4038,1963
4039,1966
4040,1966
4041,1981
4042,1981
4043,1963
4044,1958
4045,1958
4046,1976
4047,1983
4048,1983
4049,1973
4050,1969
4051,1969
4052,1961
4053,1978
4054,1978
4055,1982
4056,1976
4057,1976
4058,1967
4059,1976
4060,1976
4061,1971
4062,1971
4063,1984
4064,1991
4065,1991
4066,1985
4067,1986
4068,1986
4069,1971
4070,1980
4071,1980
4072,1970
4073,1972
4074,1972
4075,1981
4076,1988
4077,1988
4078,1975
4079,1980
4080,1980
4081,1991
4082,1991
4083,1977
4084,1983
4085,1983
4086,1987
4087,1974
4088,1974
4089,1984
4090,1980
4091,1980
4092,1983
4093,1984
4094,1984
4095,1994
4096,1984
4097,1984
4098,1995
4099,1992
4100,1992
4101,1997
4102,1997
4103,1984
4104,1974
4105,1974
4106,1981
4107,2002
4108,2002
4109,1986
4110,1994
4111,1994
4112,1998
4113,1976
4114,1976
4115,1983
4116,1988
4117,1988
4118,1985
4119,1990
4120,1990
4121,1998
4122,1998
4123,1991
4124,2000
4125,2000
4126,1988
4127,1987
4128,1987
4129,1993
4130,1986
4131,1986
4132,1999
4133,2003
4134,2003
4135,1987
4136,1990
4137,1990
4138,1991
4139,1991
4140,1984
4141,1988
4142,1988
4143,2001
4144,1989
4145,1989
4146,1991
4147,1980
4148,1980
4149,1971
4150,1986
4151,1986
4152,1999
4153,1995
4154,1995
4155,1995
4156,1996
4157,1996
4158,2015
4159,2016
4160,2016
4161,2024
4162,2024
4163,2042
4164,2039
4165,2039
4166,2024
4167,2046
4168,2046
4169,2039
4170,2028
4171,2028
4172,2036
4173,2035
4174,2035
4175,2024
4176,2025
4177,2025
4178,2015
4179,2015
4180,2011
4181,2003
4182,2003
4183,1992
4184,1983
4185,1983
4186,1983
4187,1978
4188,1978
4189,1975
4190,1973
4191,1973
4192,1972
4193,1978
4194,1978
4195,1970
4196,1970
4197,1970
4198,1986
4199,1972
4200,1972
4201,1974
4202,1974
4203,1979
4204,1974
4205,1974
4206,1979
4207,2000
4208,2000
4209,2022
4210,2056
4211,2056
4212,2094
4213,2137
4214,2137
4215,2201
4216,2266
4217,2266
4218,2351
4219,2351
4220,2458
4221,2524
4222,2524
4223,2558
4224,2559
4225,2559
4226,2455
4227,2340
4228,2340
4229,2202
4230,2045
4231,2045
4232,1953
4233,1880
4234,1880
4235,1838
4236,1837
4237,1837
4238,1855
4239,1855
4240,1833
4241,1849
4242,1849
4243,1845
4244,1864
4245,1864
4246,1861
4247,1874
4248,1874
4249,1880
4250,1874
4251,1874
4252,1871
4253,1888
4254,1888
4255,1905
4256,1905
4257,1896
4258,1924
4259,1924
4260,1915
4261,1912
4262,1912
4263,1930
4264,1945
4265,1945
4266,1929
4267,1953
4268,1953
4269,1946
4270,1944
4271,1944
4272,1959
4273,1961
4274,1961
4275,1960
4276,1960
4277,1971
4278,1973
4279,1973
4280,1964
4281,1971
4282,1971
4283,1983
4284,1994
4285,1994
4286,1980
4287,1980
4288,1980
4289,1994
4290,2010
4291,2010
4292,1999
4293,1999
4294,2001
4295,1993
4296,1993
4297,2003
4298,2031
4299,2031
4300,2009
4301,2012
4302,2012
4303,2011
4304,2008
4305,2008
4306,2034
4307,2028
4308,2028
4309,2015
4310,2023
4311,2023
4312,2033
4313,2031
4314,2031
4315,2047
4316,2047
4317,2048
4318,2043
4319,2043
4320,2055
4321,2073
4322,2073
4323,2072
4324,2070
4325,2070
4326,2069
4327,2072
4328,2072
4329,2091
4330,2082
4331,2082
4332,2089
4333,2089
4334,2089
4335,2079
4336,2079
4337,2108
4338,2116
4339,2116
4340,2097
4341,2112
4342,2112
4343,2118
4344,2118
4345,2118
4346,2126
4347,2105
4348,2105
4349,2106
4350,2117
4351,2117
4352,2117
4353,2136
4354,2136
4355,2102
4356,2102
4357,2091
4358,2092
4359,2092
4360,2095
4361,2091
4362,2091
4363,2086
4364,2059
4365,2059
4366,2036
4367,2044
4368,2044
4369,2043
4370,2017
4371,2017
4372,2002
4373,2002
4374,1986
4375,1959
4376,1959
4377,1960
4378,1943
4379,1943
4380,1931
4381,1928
4382,1928
4383,1896
4384,1892
4385,1892
4386,1889
4387,1880
4388,1880
4389,1884
4390,1864
4391,1864
4392,1859
4393,1859
4394,1867
4395,1859
4396,1859
4397,1863
4398,1875
4399,1875
4400,1856
4401,1872
4402,1872
4403,1885
4404,1875
4405,1875
4406,1887
4407,1898
4408,1898
4409,1891
4410,1898
4411,1898
4412,1910
4413,1910
4414,1904
4415,1907
4416,1907
4417,1931
4418,1919
4419,1919
4420,1919
4421,1920
4422,1920
4423,1928
4424,1937
4425,1937
4426,1931
4427,1940
4428,1940
4429,1937
4430,1941
4431,1941
4432,1958
4433,1958
4434,1957
4435,1941
4436,1941
4437,1959
4438,1968
4439,1968
4440,1961
4441,1960
4442,1960
4443,1973
4444,1963
4445,1963
4446,1967
4447,1975
4448,1975
4449,1965
4450,1965
4451,1965
4452,1961
4453,1961
4454,1965
4455,1968
4456,1968
4457,1967
4458,1972
4459,1972
4460,1959
4461,1958
4462,1958
4463,1976
4464,1968
4465,1968
4466,1969
4467,1966
4468,1966
4469,1966
4470,1956
4471,1956
4472,1980
4473,1980
4474,1969
4475,1968
4476,1968
4477,1974
4478,1966
4479,1966
4480,1963
4481,1976
4482,1976
4483,1971
4484,1978
4485,1978
4486,1967
4487,1969
4488,1969
4489,1967
4490,1967
4491,1984
4492,1973
4493,1973
4494,1984
4495,1976
4496,1976
4497,1974
4498,1980
4499,1980
4500,1983
4501,1989
4502,1989
4503,1999
4504,1984
4505,1984
4506,1985
4507,1985
4508,1987
4509,1983
4510,1983
4511,1989
4512,1996
4513,1996
4514,1985
4515,1998
4516,1998
4517,1999
4518,1995
4519,1995
4520,1997
4521,1993
4522,1993
4523,2001
4524,2003
4525,2003
4526,1993
4527,1993
4528,1994
4529,2000
4530,2000
4531,1987
4532,1996
4533,1996
4534,2002
4535,1992
4536,1992
4537,1990
4538,1994
4539,1994
4540,1985
4541,2000
4542,2000
4543,1988
4544,1988
4545,1992
4546,1995
4547,1995
4548,1986
4549,1990
4550,1990
4551,1989
4552,1991
4553,1991
4554,1993
4555,1996
4556,1996
4557,1980
4558,1992
4559,1992
4560,2000
4561,1987
4562,1987
4563,1991
4564,1994
4565,1994
4566,1977
4567,1977
4568,1988
4569,1994
4570,1994
4571,2000
4572,1992
4573,1992
4574,1986
4575,1994
4576,1994
4577,2002
4578,1994
4579,1994
4580,2005
4581,1997
4582,1997
4583,1983
4584,1983
4585,2009
4586,2002
4587,2002
4588,1992
4589,2015
4590,2015
4591,2016
4592,2001
4593,2001
4594,2014
4595,2014
4596,2014
4597,2012
4598,2008
4599,2008
4600,2013
4601,2016
4602,2016
4603,2021
4604,2021
4605,2006
4606,2031
4607,2031
4608,2042
4609,2042
4610,2042
